phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
11,13,24,79508,315210,394718,0.005265,0.013296,0.018561
8,14,22,398,199577,199975,0.000038,0.008257,0.008295
10,14,24,44896,880706,925602,0.003203,0.033339,0.036542
10,13,23,47671,193933,241604,0.003510,0.007980,0.011490
9,13,22,4411,384664,389075,0.000387,0.015370,0.015757
10,12,22,25887,79389,105276,0.001902,0.003237,0.005139
9,15,24,808,2610282,2611090,0.000084,0.097026,0.097110
9,13,22,10279,19788,30067,0.001059,0.000858,0.001917
9,15,24,1851,1140827,1142678,0.000166,0.043211,0.043377
10,14,24,61703,655779,717482,0.004063,0.026210,0.030273
10,13,23,15142,224989,240131,0.001211,0.008857,0.010068
10,15,25,45164,6128754,6173918,0.003862,0.231421,0.235283
10,15,25,15957,1698047,1714004,0.001415,0.066884,0.068299
9,12,21,889,26288,27177,0.000104,0.001324,0.001428
9,15,24,18460,429654,448114,0.001266,0.019311,0.020577
10,12,22,55255,3231,58486,0.003817,0.000199,0.004016
10,14,24,3961,281967,285928,0.000328,0.011931,0.012259
10,12,22,19060,782,19842,0.001488,0.000071,0.001559
9,15,24,2397,328934,331331,0.000215,0.014676,0.014891
9,14,23,6112,488856,494968,0.000597,0.018167,0.018764
9,13,22,20070,22881,42951,0.001378,0.001197,0.002575
10,16,26,14976,5530864,5545840,0.001080,0.225969,0.227049
11,15,26,94190,895792,989982,0.006212,0.035189,0.041401
10,15,25,20300,782039,802339,0.001657,0.031293,0.032950
8,15,23,1400,609968,611368,0.000156,0.027300,0.027456
9,14,23,9870,470588,480458,0.000923,0.018994,0.019917
10,13,23,13428,51263,64691,0.001170,0.002431,0.003601
10,16,26,18885,1822931,1841816,0.001437,0.076333,0.077770
9,14,23,1153,1180580,1181733,0.000137,0.045347,0.045484
9,13,22,6572,96580,103152,0.000598,0.004365,0.004963
10,13,23,28829,167979,196808,0.002275,0.007192,0.009467
10,12,22,24771,31533,56304,0.002560,0.001623,0.004183
9,15,24,3421,1200810,1204231,0.000246,0.048237,0.048483
9,14,23,973,206400,207373,0.000130,0.008783,0.008913
10,14,24,7884,2779555,2787439,0.000630,0.100549,0.101179
9,15,24,10780,589390,600170,0.000958,0.025672,0.026630
9,14,23,10662,441057,451719,0.000761,0.021079,0.021840
10,14,24,5189,969815,975004,0.000476,0.042621,0.043097
9,15,24,879,378932,379811,0.000090,0.016222,0.016312
9,15,24,8300,7999000,8007300,0.000572,0.297223,0.297795
9,13,22,2002,89887,91889,0.000225,0.004478,0.004703
9,12,21,6958,42787,49745,0.000534,0.001780,0.002314
10,14,24,22803,726658,749461,0.001720,0.034094,0.035814
10,13,23,44126,581695,625821,0.003312,0.025850,0.029162
9,14,23,4431,654096,658527,0.000388,0.028392,0.028780
10,15,25,13783,3340995,3354778,0.001213,0.152851,0.154064
10,13,23,17800,14252,32052,0.001599,0.000961,0.002560
10,14,24,37062,121568,158630,0.002531,0.005193,0.007724
9,15,24,685,649626,650311,0.000084,0.030862,0.030946
9,12,21,12409,38816,51225,0.001109,0.001618,0.002727
10,15,25,24506,636738,661244,0.002704,0.030195,0.032899
10,12,22,7957,93531,101488,0.000680,0.005501,0.006181
10,13,23,43111,267347,310458,0.003132,0.010448,0.013580
10,14,24,21775,504019,525794,0.001660,0.018897,0.020557
10,13,23,24459,6885,31344,0.001893,0.000316,0.002209
10,14,24,34120,611526,645646,0.002263,0.026529,0.028792
9,12,21,2064,2549,4613,0.000189,0.000230,0.000419
9,15,24,2446,5341513,5343959,0.000308,0.187444,0.187752
10,15,25,33036,1430644,1463680,0.002699,0.060184,0.062883
10,14,24,14836,744821,759657,0.001367,0.029967,0.031334
9,14,23,6807,596855,603662,0.000536,0.022860,0.023396
9,14,23,1207,254288,255495,0.000153,0.011344,0.011497
10,14,24,37752,14570,52322,0.002699,0.001249,0.003948
9,14,23,12151,215694,227845,0.000837,0.009951,0.010788
9,15,24,9803,239146,248949,0.000782,0.011545,0.012327
10,13,23,6598,431750,438348,0.000562,0.014926,0.015488
10,15,25,36228,1685923,1722151,0.002642,0.071816,0.074458
9,14,23,2433,4506055,4508488,0.000259,0.144167,0.144426
10,14,24,17059,504729,521788,0.001452,0.019597,0.021049
11,14,25,97700,503967,601667,0.006551,0.021629,0.028180
9,14,23,2536,335001,337537,0.000240,0.014706,0.014946
9,15,24,7876,2580054,2587930,0.000797,0.095148,0.095945
9,11,20,8428,6816,15244,0.000781,0.000414,0.001195
9,14,23,7933,1355197,1363130,0.000635,0.050723,0.051358
9,12,21,12548,10051,22599,0.001056,0.000518,0.001574
10,14,24,20095,664052,684147,0.001562,0.028462,0.030024
10,13,23,8451,154043,162494,0.000844,0.005922,0.006766
8,14,22,487,1525078,1525565,0.000056,0.057885,0.057941
10,14,24,21560,339771,361331,0.001716,0.014165,0.015881
9,13,22,6877,106158,113035,0.000566,0.004368,0.004934
10,15,25,48601,5066226,5114827,0.003296,0.189249,0.192545
9,13,22,10866,62337,73203,0.001055,0.002909,0.003964
9,14,23,4226,604343,608569,0.000376,0.029165,0.029541
8,14,22,1593,336538,338131,0.000141,0.016938,0.017079
10,13,23,11328,325354,336682,0.001020,0.011777,0.012797
11,13,24,129307,163954,293261,0.010682,0.007283,0.017965
10,15,25,11874,363657,375531,0.001457,0.021225,0.022682
10,15,25,8114,2966764,2974878,0.000679,0.134686,0.135365
10,14,24,14392,886816,901208,0.001311,0.031667,0.032978
9,13,22,9895,145310,155205,0.000728,0.006599,0.007327
9,15,24,1714,1595012,1596726,0.000178,0.064620,0.064798
10,13,23,36137,96343,132480,0.003222,0.004857,0.008079
10,14,24,13526,423519,437045,0.001125,0.017552,0.018677
9,13,22,4064,119814,123878,0.000436,0.004982,0.005418
10,15,25,35190,766932,802122,0.002723,0.029894,0.032617
9,14,23,2863,1007446,1010309,0.000253,0.037948,0.038201
9,15,24,18243,3124866,3143109,0.001538,0.133715,0.135253
10,14,24,52798,325316,378114,0.004426,0.014754,0.019180
9,14,23,5321,283611,288932,0.000485,0.012812,0.013297
10,13,23,51134,114222,165356,0.004928,0.005342,0.010270
10,14,24,20965,2147274,2168239,0.001475,0.087830,0.089305
9,13,22,3757,1920,5677,0.000389,0.000176,0.000565
10,15,25,44310,327695,372005,0.002452,0.016447,0.018899
9,16,25,2196,3083206,3085402,0.000210,0.123712,0.123922
9,13,22,1256,515618,516874,0.000156,0.019647,0.019803
8,15,23,837,980319,981156,0.000102,0.040676,0.040778
8,13,21,784,3238,4022,0.000114,0.000238,0.000352
9,14,23,2336,334937,337273,0.000232,0.012118,0.012350
9,13,22,4589,146530,151119,0.000938,0.006339,0.007277
10,14,24,15543,647540,663083,0.001256,0.026406,0.027662
8,14,22,1505,129877,131382,0.000140,0.006995,0.007135
9,15,24,6383,352370,358753,0.000527,0.018221,0.018748
9,14,23,2743,1162224,1164967,0.000241,0.045763,0.046004
9,13,22,9545,307957,317502,0.000912,0.012570,0.013482
10,15,25,38490,1602589,1641079,0.003014,0.063477,0.066491
10,12,22,23259,16716,39975,0.001874,0.000814,0.002688
10,15,25,57456,240787,298243,0.003636,0.013060,0.016696
10,9,19,31093,1197,32290,0.002227,0.000087,0.002314
10,13,23,51795,27326,79121,0.003446,0.002103,0.005549
7,15,22,158,532692,532850,0.000008,0.028657,0.028665
10,13,23,131111,442948,574059,0.009090,0.016514,0.025604
10,13,23,36626,11631,48257,0.002564,0.000674,0.003238
10,12,22,18770,24585,43355,0.001377,0.001295,0.002672
10,13,23,84151,314741,398892,0.005578,0.013018,0.018596
10,15,25,33337,372002,405339,0.002233,0.017957,0.020190
10,13,23,16658,647917,664575,0.001306,0.025240,0.026546
10,15,25,11114,1076914,1088028,0.000930,0.042989,0.043919
9,14,23,6904,103633,110537,0.000693,0.004344,0.005037
10,13,23,14481,58415,72896,0.001158,0.002416,0.003574
9,14,23,4421,12938,17359,0.000337,0.000956,0.001293
9,12,21,11974,240913,252887,0.000882,0.009042,0.009924
8,15,23,273,4700880,4701153,0.000024,0.184380,0.184404
9,13,22,9602,56468,66070,0.000909,0.002503,0.003412
10,13,23,28577,32376,60953,0.002072,0.001544,0.003616
10,13,23,20783,149775,170558,0.001497,0.006801,0.008298
10,13,23,43523,131055,174578,0.002737,0.005338,0.008075
11,14,25,103078,117650,220728,0.007769,0.004686,0.012455
10,14,24,26884,331322,358206,0.001810,0.014084,0.015894
9,15,24,5949,1994774,2000723,0.000497,0.075271,0.075768
10,14,24,17446,387989,405435,0.001566,0.015257,0.016823
10,13,23,41884,81268,123152,0.003765,0.004014,0.007779
9,12,21,3567,25414,28981,0.000262,0.001340,0.001602
10,13,23,35181,26425,61606,0.002669,0.001474,0.004143
10,13,23,16232,160763,176995,0.001151,0.007607,0.008758
10,13,23,19400,32475,51875,0.001427,0.001747,0.003174
10,13,23,17612,101738,119350,0.001315,0.005063,0.006378
9,13,22,3801,132796,136597,0.000295,0.005548,0.005843
10,15,25,11407,3298481,3309888,0.000872,0.130594,0.131466
10,13,23,8895,5128,14023,0.000870,0.000402,0.001272
10,14,24,19060,418800,437860,0.001292,0.017848,0.019140
9,14,23,10408,915197,925605,0.000854,0.035206,0.036060
8,14,22,740,47599,48339,0.000098,0.002176,0.002274
10,12,22,40631,1340,41971,0.002935,0.000109,0.003044
9,15,24,4300,1430881,1435181,0.000322,0.060575,0.060897
10,12,22,35694,108436,144130,0.002540,0.004076,0.006616
10,13,23,85278,301,85579,0.006597,0.000033,0.006630
10,13,23,30806,28878,59684,0.001764,0.001395,0.003159
10,16,26,10637,8416853,8427490,0.000755,0.349188,0.349943
9,13,22,5251,10606,15857,0.000459,0.000798,0.001257
10,14,24,54052,1092077,1146129,0.003464,0.040931,0.044395
10,15,25,12037,2665163,2677200,0.001104,0.105534,0.106638
10,15,25,15551,713830,729381,0.001343,0.028962,0.030305
8,13,21,2614,382205,384819,0.000214,0.015188,0.015402
10,13,23,36468,95409,131877,0.002916,0.004569,0.007485
9,14,23,5646,1409526,1415172,0.000473,0.055148,0.055621
11,14,25,156858,864538,1021396,0.009748,0.032719,0.042467
10,15,25,39141,1310277,1349418,0.002939,0.059384,0.062323
10,14,24,134416,165794,300210,0.008034,0.007068,0.015102
10,15,25,15790,2214764,2230554,0.001273,0.083969,0.085242
10,12,22,12829,140527,153356,0.001115,0.005077,0.006192
9,12,21,3891,12354,16245,0.000309,0.000636,0.000945
10,14,24,43067,174657,217724,0.002720,0.008579,0.011299
9,13,22,8488,31395,39883,0.000679,0.001749,0.002428
11,14,25,121343,3851465,3972808,0.008252,0.154862,0.163114
10,15,25,38697,1494874,1533571,0.002803,0.063162,0.065965
10,13,23,14850,110559,125409,0.001378,0.004375,0.005753
9,16,25,7062,3610650,3617712,0.000590,0.157900,0.158490
10,13,23,22937,18198,41135,0.001758,0.001000,0.002758
9,13,22,18585,286360,304945,0.001293,0.012185,0.013478
10,15,25,44241,511522,555763,0.003163,0.024022,0.027185
9,11,20,10883,11307,22190,0.000822,0.000557,0.001379
10,15,25,61296,337645,398941,0.004483,0.014274,0.018757
8,13,21,3768,74098,77866,0.000352,0.003315,0.003667
9,15,24,2637,213582,216219,0.000238,0.009467,0.009705
9,15,24,14992,2379775,2394767,0.001060,0.096217,0.097277
10,12,22,13229,7242,20471,0.001243,0.000434,0.001677
